URL,Title,Author,Date_Published,Time_Published,Article
https://www.ibtimes.com/apple-learning-make-self-driving-car-source-1816634,Apple Learning To Make Self-Driving Car: Source,Reuters,02/14/15,9:40 AM,"['(Reuters) - Technology giant Apple is learning how to make a self-driving electric car and is talking to experts at carmakers and automotive suppliers, an automotive source familiar with the talks said on Saturday.The Cupertino, California-based maker of phones, computers and watches is exploring how to make an entire vehicle, not just designing automotive software or individual components, the source said.""They don\'t appear to want a lot of help from carmakers,"" the source, who declined to be named, said.Apple is gathering advice on parts and production methods, the source said, adding that Apple appeared not to be interested in combustion engine technology or conventional manufacturing methods.An Apple spokesman in London on Saturday declined to comment on ""rumors or speculation"".Rival software maker Google has developed a prototype self-driving vehicle, while startup rival Tesla Motors (TSLA.O) has produced a successful electric sports car.In addition to building a car, there is money to be made from the software operating system for a self-driving vehicle, as well as the services associated with autonomous driving, such as high-definition mapping, car-sharing and electric car recharging services, the auto industry source said.""It\'s a software game. It\'s all about autonomous driving,"" the source said.Apple may be pursuing mainly expertise rather than full-scale partnerships, a pattern that has a long history.\xa0\xa0\xa0In 2005, two years before it released the iPhone, Apple worked with Motorola, then the world\'s second-largest mobile phone maker, to develop the Rokr, a phone with integrated iTunes music and media-playing features. Capable of only holding 100 songs, the phone flopped, and briefly called into question Apple\'s ability to break into new product categories.\xa0\xa0\xa0 More recently, in developing the soon-to-be-launched Apple Watch, the company held limited talks with Swiss watchmakers, but no broad-based alliance emerged from the discussions.Instead of partnerships, Apple pursued a go-it-alone strategy and turned to poaching talent from top watchmaking brands.Among the high-profile hirings Apple has made from the auto industry was Johann Jungwirth, President & CEO, Mercedes-Benz Research and Development North America. Jungwirth could not be reached for comment.A spokesman for Daimler (DAIGn.DE) on Saturday said that the team of engineers which developed the Mercedes-Benz autonomous car remains intact and that Jungwirth was mainly specialized in integrating smartphone functionality and developing advanced user experiences.According to Jungwirth\'s Linkedin profile he joined Apple in September. At Daimler his responsibilities from March 2009 to September 2014 included overseeing Connected Car & UI Telematics, Autonomous Driving, Advanced User Experience Design, Powertrain & eDrive, Advanced Exterior Design and Mercedes Benz style, group research and regulatory affairs, the profile said.(Editing by Noah Barkin/Hugh Lawson)']"
https://www.ibtimes.com/apple-making-electric-car-its-minivan-report-says-1816488,"Apple Is Making An Electric Car, And It's A Minivan, Report Says",Thomas Halleck,02/14/15,12:47 AM,"['Apple Inc. is reportedly building a full-size passenger vehicle. The iPhone manufacturer has a top-secret Silicon Valley facility outside of its Cupertino headquarters where hundreds of employees are reportedly working on an electric vehicle.Managers from Apple’s iPhone unit have been tasked to oversee the design, the Wall Street Journal reported Friday. The car runs solely on electric power, but currently has no plans for a “self-driving” or autonomous vehicle, the report said. The project is code-named ""Titan"". Rival Google Inc. has worked on a self-driving car which it says will hit the road in 2020.It “resembles a minivan,” and may not be ready for production for several years, the report said. Apple has built multiple working models for products which never made it to the consumer market, which it could decide to do with Titan. It might also use the car to test out other products like CarPlay, but the size of the staff its using shows that its serious about the project.Apple has more than enough money to spend on the project, with $180 billion in cash, nearly as much as the market capitalization of GM, Ford and Volkswagen combined, The Verge noted Friday.CEO Tim Cook signed off on the project almost one year ago, allowing former Ford Motor Company engineer and Apple VP Steve Zadesky the ability to pull staff from any of the manufacturer’s departments, the WSJ said. Zadesky previously was part of the design team of the iPod and iPhone. It would be “several years” before Apple could complete the car and obtain the necessary safety certifications, according to the report.Apple employees have visited contract manufacturers that could build a car or its components, including Magna Steyr, which has built cars for Mercedes-Benz and BMW. The Financial Times reported earlier Friday that Apple created a top-secret lab for such a project, located in Silicon Valley away from the company’s Cupertino headquarters.“Look at the car industry; it\'s a tragedy in America. Who is designing the cars?” Apple board member and J. Crew CEO Millard Drexler said in 2012. Apple’s late founder and former CEO Steve Jobs’ “dream before he died was to design an iCar,” Drexler said.If Apple brings its electric car into mass production, it could potentially help the company maintain its explosive revenue growth. The task of getting a vehicle on the road is extremely expensive, and would require hundreds of millions of dollars to move forward. Business Insider reported earlier this week that an anonymous email purporting to be from an Apple employee discussed the project.""Apple\'s latest project is too exciting to pass up,"" the person said. ""I think it will change the landscape and give Tesla a run for its money.Apple has recruited 50 employees from Tesla from areas such as mechanics, robotics and manufacturing, according to LinkedIn data. Bloomberg claims Tesla previously poached 150 Apple employees.Apple has already deployed a fleet of minivans equipped with an elaborate system of cameras and sensors. The vans were spotted earlier this month, and were thought to be part of a mapping or self-driving car project, but now appear to have been made so that Apple could collect data about vehicle usage.']"
https://www.ibtimes.com/tesla-motors-inc-stock-dives-after-weak-sales-announcement-tesla-becoming-more-other-1814142,Tesla Motors Inc Stock Dives After Weak Sales Announcement; Tesla Is Becoming ‘More Like Other Automakers’,Angelo Young,02/12/15,9:52 AM,"[""Tesla Motors Inc. (NASDAQ:TSLA) shares took a dive Thursday after the electric carmaker reported\xa0lower-than-expected revenue and earnings. The stock shed more than $13.92, or 6.56 percent, to $198.88, in premarket trading (at the time of publication), the lowest level since CEO Elon Musk said last month that China sales were down in the fourth quarter.“While other automakers are beginning to emulate Tesla in important respects, it is not lost on us that Tesla is in some ways beginning to look more like other automakers,” JPMorgan Chase & Co. analysts said in a note to investors on Thursday, referring to Tesla’s larger-than-expected capital expenditures (the money a company spends on upgrading or acquiring assets), which the bank sees rising toward levels that resemble much larger automakers.Meanwhile, larger automakers are starting to enter the electric vehicle market at both the luxury and mass-market ends, which could check Tesla’s efforts to become the world’s largest producer of lower-priced electric cars, a market currently dominated by the Nissan Leaf. Electric cars make up less than 1 percent of the total automotive market, but demand is growing.Analysts' ActionsJPMorgan downgraded Tesla's stock from Neutral to Underweight on Thursday, which means it believes the company’s stock will perform below the automotive industry average for the next eight to 12 months. Tesla is expected to spend $1.5 billion in capital expenditures in 2015, higher than JPMorgan’s estimate of $900 million.Morgan Stanley analyst Adam Jonas, who is generally bullish on Tesla, said in a note Thursday that Tesla’s costs are “looking eye-wateringly high” and that the company is pushing the “insane button” on its capital expenditures. Nevertheless, the bank maintained its Overweight rating, which mean Morgan Stanley sees Tesla’s stock outperforming the industry average return. The bank sees the company’s shares doing well despite the challenges in this important transition year.Tesla says it will sell 55,000 cars in 2015, including the Tesla Model X utility car due out by the fall, up from about 31,600 last year and about 22,500 in 2013. The company said Wednesday that deliveries, earnings, revenue, margins and operating expenses missed Wall Street estimates, while its expenditures are rising faster than expected.Insider TradeMeanwhile Tesla Motors Director Kimbal Musk, Elon’s brother, sold 4,600 shares of Tesla on Monday, three days before the dismal earnings forecast, according to a filing with the Securities and Exchange Commission posted on Wednesday. The average transaction price was $214.64 for a total of $987,344. Company executives are granted stock options as part of their compensation that automatically vest according to a schedule and performance benchmarks. Kimbal’s pre-earnings stock sale was based on a plan adopted in March 14, 2014.\xa0""]"
https://www.ibtimes.com/tesla-working-new-battery-home-energy-storage-market-elon-musk-1813754,Tesla Working On New Battery For Home Energy-Storage Market: Elon Musk,Kukil Bora,02/12/15,2:17 AM,"[""Elon Musk, CEO of Tesla Motors, announced Wednesday that the company is working on a new kind of battery that would be used to power homes. Based on Tesla’s lithium-ion battery technology, the new battery is expected to help the company become a leader in the growing home energy-storage market.Speaking during an earnings conference call on Wednesday, Musk said that the design of the battery is complete, and production would begin in about six months. Although the company did not provide any date for the product's launch, Musk said that he was pleased with the result.“We are going to unveil the Tesla home battery, the consumer battery that would be for use in people’s houses or businesses fairly soon,” Bloomberg quoted Musk as saying.During an earnings call last year, Musk had talked about his plans to make a product that would be fitted into consumers’ homes, instead of their cars. He had expressed an interest in the home energy-storage market and predicted enormous demand for battery systems for backup power at both homes and businesses.“We are trying to figure out what would be a cool stationary (battery) pack,” Forbes had\xa0quoted Musk as saying at the time. “Some will be like the Model S pack: something flat, 5 inches off the wall, wall mounted, with a beautiful cover, an integrated bi-directional inverter, and plug and play.”The Palo Alto, California-based automaker already produces residential energy-storage units through SolarCity Corp., a solar-power company that names Musk as its chairman and the biggest shareholder. In addition, Tesla’s Fremont, California, facility also produces large stationary storage systems for businesses and utility clients, Bloomberg reported.“The long-term demand for stationary energy storage is extraordinary,” JB Straubel, Tesla’s chief technical officer, said. “We’ve done a huge amount of effort there and have talked to major utilities and energy service companies.”\xa0""]"
https://www.ibtimes.com/tesla-motors-inc-fourth-quarter-earnings-tesla-misses-lot-it-sold-1400-fewer-model-s-1813332,"Tesla Motors Inc. Fourth-Quarter Earnings: Tesla Misses, By A Lot; It Sold 1,400 Fewer Model S Cars Than Promised",Angelo Young,02/11/15,7:06 PM,"[""Tesla Motors Inc. said Wednesday it sold 9,834 Model S electric cars in the fourth quarter of last year, lower than the number it needed to hit its target of 33,000 units for 2014. Instead the Fremont, California, automaker delivered 31,655 cars last year, up from 22,477 in 2013 but lower than Tesla CEO Elon Musk had said the company would sell in 2014.“About 1,400 vehicles slipped [from] December and were delivered in [the current quarter],” the company said in its letter to shareholders\xa0released after markets closed on Wednesday when the company announced its fourth-quarter and full-year earnings.Tesla shares fell nearly 3 percent to $212.80 in after-hours trading in New York as investors digested the numbers.“They missed a lot there. The losses were below consensus,” said Efraim Levy, autos equity analyst for S&P Capital IQ. “The quarter was generally disappointing. But one of the positive surprises was they got their manufacturing numbers to 35,000 [for the year].”Amid all the disappointing numbers, Tesla did meet its production goals,Tesla reported a loss of $16.2 million in the fourth quarter of 2014, or 13 cents a share, on revenue of $1.1 billion. Analysts polled by Thomson Reuters had expected Tesla to make $46 million in net profit, or 2 cents per share, on revenue of $1.23 billion. (The numbers used here are adjusted to exclude one-time charges in the quarter. With one-time charges the losses are bigger.) In the fourth quarter of 2013, the company reported an adjusted gain of $45.9 million, or 33 cents per share, on revenue of $761.3 million.For the year, Tesla reported adjusted net income gain of $20.1 million, or 14 cents per share, on $3.6 billion in revenue. In 2013, the company reported an adjusted net income gain of $103.6 million, or 78 cents per share, on revenue of $2.48 billion.Tesla sales in China haven’t taken off as planned. On Tuesday, Reuters quoted anonymous insiders claiming Musk is prepared to fire overseas executives after the company sold only\xa0120 Tesla Model S cars in China last month.“Despite initial challenges in China, we remain convinced of the vast potential of this market and are concentrating our efforts on the cities we are in currently, before launching into new cities,” the company said in its shareholder letter.Tesla's share price dropped 3.9 percent in after-hours trading, to $212.8, after the disappointing numbers were released. The company’s share price is down 4.36 percent since the start of the year.""]"
https://www.ibtimes.com/tesla-motors-inc-2015-here-are-key-factors-transition-year-maker-model-s-sedan-1813130,Tesla Motors Inc. 2015: Here Are The Key Factors In This Transition Year For Maker Of Model S Sedan,Angelo Young,02/11/15,2:18 PM,"['Tesla Motors Inc., the little electric car company with big aspirations, is entering a new chapter. Nearly three years after Internet entrepreneur and film producer Jeffrey Skoll became the first Tesla Model S customer, the company has sold roughly 55,000 of its innovative electric vehicles in its effort to become the world’s first mass producer of cars that abstain from internal combustion engines.If all goes as Tesla CEO Elon Musk plans, before the end of the year the Model S will be sharing showroom space with the highly anticipated Model X SUV. And by the end of the year, the company’s Fremont, California, factory will be buzzing with two assembly lines churning out 2,000 vehicles a week, twice the current pace.As Tesla winds down 2014 with its fourth quarter and annual earnings report , due out Wednesday after markets close, company watchers say they’re largely satisfied with\xa0 Tesla, despite lackluster performance in China, a key global market where the company reportedly sold only 140 cars last month.”This is a transition period for Tesla. They’re moving from the Model S to saying, ‘were still on track with the Model X and Model 3,’” said Carter Driscoll, senior equity analyst for clean technologies at New York boutique investment bank MLV & Co.Analysts who watch Tesla will track the following key developments in 2015 to measure how well Tesla transitions into producing more than one model.2015 Sales: Model S sales began in earnest in the fourth quarter of 2012, when it delivered a little over 2,400 Model S cars. The company has more than tripled quarterly sales deliveries since then. In 2013, almost 22,500 Model S sedans were delivered to customers. And despite shutting down the factory temporarily last summer to install more robots and set up the plant for the production for the Model X, Tesla sold more than 31,000 vehicles last year.This year, look for growth to expand considerably if Tesla can begin delivering on its current back-orders of the Model X, which depends on when the SUV begin rolling off the assembly line. It’s been delayed twice already, and company engineers are still working out some issues around its unique “falcon wing” doors. \xa0 Musk has said the company is hobbled by a production constraint—that it can’t fulfill orders fast enough.Last year, the company trimmed the number of options in order to speed up production. Investors will want to see Tesla close the gap in how long it takes to deliver a car that’s been ordered. Currently, the waiting time for delivering a Model S to a U.S. customer is about two months and generally longer for customers abroad.2015 gross margin: Tesla is considered to have a lot of profit growth potential, so investors aren’t paying much attention to net profit, as they would with well-established carmakers. One of the most important metrics for an up-and-coming company is gross margin, revenue minus the cost of making the cars.Tesla’s gross margins have been growing, which reflects its ability to make its cars more efficiently and suggests it’s establishing good relations with its suppliers, who are dropping costs as Tesla orders more from them. Analysts track the company’s gross margin excluding the money it receives from California Zero Emission Vehicle (ZEV) credits, which help the company’s financials but aren’t considered an accurate representation because it’s a government incentive that helps the company improve its numbers.But even without ZEV credits, Tesla is moving toward an impressive 25 percent gross margin, which increases as the company both grows sales an pays less to make its cars.2015 Spending: Tesla’s capital expenditures – what the company spends to acquire or upgrade physical assets – was approaching a billion dollars last year as it buys ups space for its quick-charging stations, invests in its factory capacity and builds out its global marketing and dealership infrastructure. Investors will look to see if expenses continue to grow in 2015, and if those investment are paying off. This is particularly important in overseas markets the company is developing, namely in Europe and Asia.2015 ‘Gigafactory’ partners: Four months after Musk and Nevada Gov. Brian Sandoval announced the ‘gigafactory’ battery plant, the steel frame of the plant is beginning to rise from the Nevada desert east of Reno.The plant, which will be run by Telsa’s partner and battery cell supplier Panasonic Corp., is expected to be partially running by 2017 and at full capacity three years later. Work at the site in the Tahoe-Reno Industrial Center is well underway, but it isn’t completely funded.Tesla is investing in $2 billion in the project that could cost as much as $5 billion. Panasonic, which will run the plant when it’s completed, is investing hundreds of millions. But the project will need more partners, which will likely be key suppliers for the manufacture of the battery cells. This year more partners should be announced.']"
https://www.ibtimes.com/tesla-motors-inc-tsla-q4-2014-earnings-preview-can-tesla-thrive-against-electric-cars-1806910,Tesla Motors Inc (TSLA) Q4 2014 Earnings Preview: Can Tesla Thrive Against Electric Cars Like Chevrolet Bolt And Audi Q8 E-Tron?,Angelo Young,02/06/15,10:47 AM,"[""Elon Musk’s dream of a world filled with energy efficient electric cars is also a nightmare for Tesla Motors Inc. The reason is simple: If battery-power is the future of mass transport, as the CEO and chief architect of Tesla Motors envisions, then his company will become a David in a field of Goliaths.“Suddenly it looks as if the car industry is about to disrupt Tesla’s high-flying plans, not the other way around,” said automotive industry veteran Bertel Schmitt ahead of Tesla’s fourth quarter and full-year 2014 earnings announcement due Wednesday. “Silently humming around test tracks everywhere are prototypes for [electric vehicles] that go twice as far on a single charge,” said Schmitt, who runs the Tokyo-based Daily Kanban blog.At the luxury end, German automakers are preparing Tesla Model S challengers. Audi’s Q8 e-Tron, due out in 2017, is aimed at the upcoming Tesla Model X crossover. An all-electric version of the Porsche Panamera is scheduled for release by 2018. And the Mercedes-Benz EV has a tentative 2021 release date.For the mass market, General Motors and Nissan are planning modestly priced electric cars with improved battery and drivetrain technologies. The Chevrolet Bolt, revealed last month in Detroit, is due out around the same time as the Tesla Model 3. Nissan CEO Carlos Ghosn said in December that the Nissan Leaf, the automotive history’s bestselling electric car, will soon have a range of around 250 miles, up from about 84 miles. Volkswagen AG (which owns Porsche and Audi) has announced it will launch 20 green vehicles, including all-electric and gasoline-electric hybrids, for China, a key market in Tesla’s global growth plans.    CAPTION: Top: A conceptual rendering of the upcoming $35,000 Tesla Model 3 by Singapore-based Theophilus Chin. Bottom left: The Chevrolet Bolt, an upcoming $30,000 electric car that GM says will have a range above 200 miles, a key engineering accomplishment for small EVs. Bottom right: The Nissan Leaf. Nissan CEO Carlos Ghosn has said future Leafs will have a range of about 248 miles, up from about 84 miles in the current model. Tesla’s ambitions to sell hundreds of thousands of $35,000 Model 3 EVs will be challenged by GM and Nissan.  Photo: theophiluschin.com, General Motors, Nissan  Most of these cars will be on the market by the time Tesla plans to hit a 500,000-vehicle annual sales benchmark in 2020, with the help of its planned $35,000 Tesla Model 3The car is due out around 2017. But even as the competition for fully electric cars stiffens, Musk recently doubled down on his projections. Speaking last month at an automotive conference in Detroit, he said Tesla would be making “a few million cars” a decade from now. In 2014, the company sold about 32,000 cars, according to estimates that will be confirmed next week.“One thing is abundantly clear: Elon Musk views the future of transportation, and not just automotive, as electric,” Akshay Anand, analyst at the automotive pricing provider Kelley Blue Book, said in an email. “His comments on\xa0Tesla hoping to sell ‘a few million cars by 2025’ indicate he has plenty in store for the brand. Still, this is a tall task, given that Musk indicated the Model 3 won’t hit full production [until] around 2020.”Tesla will report financial results after markets close on Wednesday. Economists polled by Thomson Reuters expect $1.23 billion in revenue in the fourth quarter of 2014, up from $761.3 million in the same quarter the previous year. Net profit is seen increasing to $46.1 million from $45.9 million. Adjusted earnings per share for the quarter are forecast at 31 cents, down from 33 cents in the same quarter last year.For the year, economists expect Tesla to report $3.7 billion in 2014 revenue, up from $2.48 billion in 2013. Net profit is predicted to be $80.1 million, down from $103.6 million the previous year. Adjusted earnings per share is seen falling to 57 cents in 2014 compared to 78 cents in 2013. The public can listen to the earnings conference call webcast here starting at 5:30 EST on Feb. 11.A significant portion of Tesla’s revenue comes from the sale of zero-emission credits in California, where Tesla has an advantage because it doesn't make cars with internal-combustion engines. It also generates revenue through a lease-accounting arrangement with banks, a deal that lets Tesla report all the revenue it would collect over three-year Model S leases at once instead of spreading out the revenue gains over multiple quarters, in accordance with general lease-accounting principles. Musk has said the company won’t turn a profit based on generally accepted accounting principles\xa0until 2020.Still, the company’s bullish investors view Tesla as a growth stock, much like Amazon.com, a company with future profit-growth potential. This means revenue growth is more important than profit. As long as Tesla can keep increasing car sales, and maintain ideal profit margins, then investors will be satisfied with losses. Tesla's stock price is up 28 percent over the past year, to around $223 on Thursday.“Revenues should accelerate to a 63 percent rise in 2015,” S&P automotive equity analysts Efraim Levy said in a research note. “In November, the company warned of sharply lower than-expected profits in the fourth quarter due to production shortfalls, but expects to see more than 50 percent production growth in 2015. Margins may fluctuate among quarters, but we see improvement overall due to manufacturing cost reductions and more efficiencies from higher Model S production.”Tesla’s costs are running high. It’s spending heavily on development of the Model X and Model 3; a typical car can cost a billion dollars to develop before the first one is sold. It continues to flesh out its global network of rapid-charge stations. It will eventually need to expand capacity at its sole Fremont factory, and invest in more production capacity elsewhere to meet Musk’s goals. Meanwhile Tesla is building a massive multi-billion-dollar battery facility east of Reno, Nevada, in partnership with its battery supplier, Panasonic Corp. Boosting battery supply and lowering cell costs is vital to Tesla’s Model 3 plans.Wall Street will want to know on Wednesday how many cars Tesla sold globally in the fourth quarter and for the year. Last month, Musk said revenue in China “was not a significant contributor to our sales” in the quarter, which immediately drive down the company's stock price by 6 percent (it has since recovered). Like other luxury automakers, Tesla is betting China’s rapidly expanding luxury car market, along with government efforts to combat pollution in its smog-choked cities by promoting EV use, will be a boon to sales. However, wealthy Chinese consumers there will need to see more Tesla charging stations – which offer free power to Tesla customers – in the mainland before they can be enticed to buy more Model S sedans, Musk has said.\xa0Investors will also want to know how many cars Musk plans to sell this year, and whether the Model X will come out as scheduled in early 2016. The highly anticipated luxury crossover has been delayed three times as the company works out some engineering challenges, including its so-called “falcon wing” doors designed to allow easier movement inside the cabin when they’re open.Musk has lofty ambitions for Tesla that might be too optimistic. To go from around 32,000 cars in 2014 to “a few million” in 10 years is unheard of in the automotive industry. “For a company of Tesla’s size, it is absolutely impossible to scale [to grow production quickly while lowering manufacturing costs] from nobody to a size bigger than Audi in just 10 years,” said Schmitt. “It took Audi more than 80 years to get from zero to the 1,740,000 units it made in 2014.”For now Musk seems confident he can do what's never been done before, even in the face of an increasingly crowded electric vehicle market.\xa0For more conceptual digital car renderings like the Model 3 image above, visit theophiluschin.com.""]"
https://www.ibtimes.com/tesla-motors-has-poached-least-150-apple-inc-employees-war-talent-1807850,Tesla Motors Has Poached At Least 150 Apple Inc. Employees In War For Talent,Luke Villapaz,02/06/15,10:16 AM,"[""When Tesla Motors is hunting for new talent, it often looks to Apple -- more than any other company -- to fill its ranks, according to a report from Bloomberg. To date, at least 150 Apple Inc. staffers have been poached by Tesla to fill various roles in the 6,000-employee car company, from engineering to legal.Among those hires was Doug Field, who oversaw the design of Apple’s MacBook Air, MacBook Pro and iMac from 2008 to 2013, before he was recruited by Tesla to become VP of vehicle programs. Even earlier than Field to jump ship was Apple VP Real Estate\xa0George Blankenship, hired in 2010 to create the retail experience for Tesla’s stores.So what’s attracting Apple employees to the electric car company?Apple veterans now working at Tesla told Bloomberg they chose the automaker for its vehicles as well as for the chance to work with CEO Elon Musk, who “relishes” being compared with the late Apple co-founder Steve Jobs. But Apple is trying to fight back.The tech firm has been doing some counter-poaching of its own from Tesla, with offers of a $250,000 signing bonus and a 60 percent salary bump. But unlike Tesla, it's been able to recruit just a few, Musk told Bloomberg.In other industries, such as fashion and luxury products, Apple has found more success. Some of those hired in the past two years include former Burberry CEO\xa0Angela Ahrendts\xa0and former LVMH executive Patrick Pruniaux.""]"
https://www.ibtimes.com/google-inc-building-its-own-uber-ride-sharing-app-says-its-working-self-driving-car-1803300,"Google Inc. Is Building Its Own Uber, And Ride-Sharing App Says It's Working On A Self-Driving Car",Thomas Halleck,02/02/15,9:51 PM,"['Google Inc. is one of Uber’s biggest investors, but that isn’t stopping the search giant from developing its own ride-hailing app, which will reportedly work alongside its self-driving car project. Uber is reportedly aware of the plans, and is also working on a robotic car project of its own.Google is preparing its own taxi-calling app, which will work alongside its driverless cars. The idea of a Google “robo-taxi” service has surfaced since it introduced the first prototype of the self-driving car, but the search giant is farther along on its own ride-hailing app than was previously thought, according to a Bloomberg report.In response to the plans, Uber is considering removing Google’s chief legal officer from its board of directors. Google Ventures invested $258 million into Uber in August 2013, and shortly thereafter, Google’s chief legal officer, David Drummond, joined Uber’s board of directors. The deal was Google’s venture capital division’s biggest ever, and it invested even more less than a year later.A source from Uber’s board reportedly told Bloomberg that Drummond has informed Uber about Google’s plans, even showing them images of a Google-branded taxi app being used by the search giant’s employees. The report says Uber is now considering whether Drummond should be asked to resign, and it announced Monday that it was working on its own autonomous vehicle, or self-driving car.“We believe the most sensible option is for legislators to allow new transport platforms like Uber to co-exist with established forms of transportation within a carefully-formed regulatory environment that upholds safety standards whilst providing consumers with more choice,” Uber said in a statement.Uber will compete with Google as well as Tesla Motors, Volkswagen Group and a host of other automakers to advance self-driving car technology.Uber said it would partner with Carnegie Mellon University for a research facility based in Pittsburgh, Pennsylvania, that would develop a driverless car to “co-exist” alongside the human drivers that power its taxi app. It already relies on Google Maps for its smartphone apps on iPhone and Android, giving the search giant a treasure trove of data about ride-sharing trips.Google announced earlier this month that its own self-driving car would be ready by 2020. Its prototypes lack manual navigation features like a steering wheel or petals, and reportedly have trouble operating in bad weather -- a major drawback to all of the driverless-car technologies currently under development.One sign of strife between the companies was an announcement last week that Google would start displaying information from a number of apps inside of its Google Now service, which included apps like Pandora Internet Radio, AirBnb and Uber-competitor Lyft, but not Uber itself.']"
https://www.ibtimes.com/google-inc-says-self-driving-car-will-be-ready-2020-1784150,Google Inc. Says Self-Driving Car Will Be Ready By 2020,Thomas Halleck,01/14/15,8:40 PM,"['Google Inc. said Wednesday its self-driving car will be ready by 2020, and it is in talks with major auto manufacturers as it prepares for mass production. In an interview with Reuters, Chris Urmson, project director for Google’s self-driving car project, said the Internet giant is working with traditional auto suppliers as well as tech-based hardware companies to get the job done.Google hasn’t decided whether it will manufacture the self-driving car itself or sell software and systems to traditional manufacturers like Ford Motor Co., General Motors Co., Toyota Motor Corp., Daimler AG and Volkswagen AG. Urmson said Google was in talks with all five about production proposals.Google’s latest autonomous vehicles were built by Roush, a specialty manufacturer in Detroit. The compact, pod-like prototypes have a stylized grill that looks like a goofy grin, but Urmson told Reuters the design probably would evolve as the project moves forward.A fleet of Google’s self-driving cars will soon be deployed sans steering wheels or pedals, he said. Continental AG, Robert Bosch, LG Electronics and Nvidia Corp. are all developing parts and systems along with Google, and Continental said it began discussions with Google in 2012, the report said.Urmson’s timeline for when Google’s self-driving car will be widely available aligns with that of Tesla Motors Inc. CEO Elon Musk, but the two dispute who will be first to sell one, and whether legislating rules for the technology will be a major impediment to its adoption. Musk vows that his electric car manufacturer will be the first to market, but said a lack of federal regulations could delay them until 2023.Urmson told Reuters that Google does not “see any particular regulatory hurdles.”']"
https://www.ibtimes.com/tesla-motors-stock-price-drops-6-ceo-elon-musks-china-comments-1784010,Tesla Motors Stock Price Drops 6% On CEO Elon Musk’s China Comments,Angelo Young,01/14/15,5:21 PM,"[""Tesla Motors Inc.'s (NASDAQ:TSLA) stock closed down nearly 6 percent Wednesday to $192.69, following comments from CEO Elon Musk in Detroit this week about the company's sluggish sales in China.\xa0Speaking to a sold-out crowd at an event during the 2015 North American International Auto Show’s press day, Musk warned that Tesla's China sales would be down in the fourth quarter. The comments caused an after-market sell-off Tuesday that pushed the company’s stock price below $200 for the first time since May.“We count on China to be an important part of the company's global growth plan,” S&P Capital automotive equities analyst Efraim Levy said in an email.Tesla’s stock was already under pressure due to lower oil prices, which is perceived to work against electric cars' sales. Consumers tend to buy gas guzzlers based on falling gasoline prices.The company’s share price has lost 15 percent of its value in the past six months and is about $100 down from its 52-week high of $291, touched in September just before gasoline prices began a free fall. The average national gas price is seen dropping below $2 a gallon for the first time since early 2009.On Tuesday, Musk also said he doesn't expect the company to be profitable until 2020. But he also said he is confident the battery manufacturing plant Tesla is making with Japanese partner Panasonic Corp. in Nevada would bring down the price of the cells used in the battery packs that give the company's Model S the industry’s longest range of travel before requiring a recharge.More details about Tesla’s fourth-quarter performance are expected late next month when the Palo Alto luxury carmaker releases fourth- quarter 2014 and annual results. The specific date has not yet been announced.\xa0""]"
https://www.ibtimes.com/tesla-motors-stock-shed-18-overnight-after-ceo-elon-musks-detroit-visit-1783354,Tesla Motors Stock Shed $18 Overnight After CEO Elon Musk’s Detroit Visit,Angelo Young,01/14/15,10:11 AM,"[""Tesla Motors Inc.’s share price dropped 9 percent to $185.60 in pre-market trading Wednesday, after CEO Elon Musk said China sales were down in the fourth quarter and that the maker of the Tesla Model S luxury electric car isn't likely to turn a profit for years. The stock rebounded to around $190 after the opening bell.“I expect we’ll achieve profitability in 2020,” Musk said Tuesday at the Automotive News World Congress event\xa0during the 2015 North American International Auto Show’s press days, adding that he expects to build “a few million cars” a year by 2025, up from less than 40,000 last year. By comparison, Toyota, the world’s largest automaker, took 77 years to reach annual production of about 10 million vehicles, achieved in 2014.The stock price lost nearly 7 percent to $190 in after-market trading on Tuesday and is down over 8 percent for the year as lower oil prices raise concerns that consumers will buy fewer green vehicles. \xa0The company’s stock price dipped under $200 late Tuesday for the first time since May 2014, but it remains well above its 52-week low of $136.67.Musk also said the pace of China sales declined in the fourth quarter over Chinese consumer perceptions that the Tesla network of quick-charging stations – which give Model S owners free electricity to charge up their cars -- isn’t big enough yet.Musk also said his company isn’t likely to turn a profit until 2020, the year Tesla wants to be churning out 500,000 electric cars a year, most of them the planned $35,000 Tesla Model 3, which is half the price of the entry-level Tesla Model S.China is key to Tesla’s global growth strategy. The country is not only the world’s largest auto market with a fast-growing demand for luxury vehicles, it’s also promoting electric vehicle use through tax incentives to mitigate its urban smog problem. But it would prefer consumers buy domestic cars or foreign cars that are manufactured domestically under joint partnerships with local companies.Musk also backed off his hard stance on his battle in the states to allow Tesla to establish its own dealerships, indicating he's leaving open the possibility of selling his cars through franchised dealerships. Five states ban Tesla from establishing its own stores, while nine have laws on the books banning manufacturers from operating their own retail outlets. Texas, for example, bans Tesla from giving test drives or selling cars from their showrooms. As a result, customers can visit so-called galleries but must have the car delivered to them from out of state. Tesla is considering a federal challenge to these estate laws.\xa0""]"
